feature,votes,score_variance,rank_variance,score_pearson,rank_pearson,score_mutual_info,rank_mutual_info,score_relieff,rank_relieff,score_mrmr,rank_mrmr,score_rfe,rank_rfe,score_boruta,rank_boruta,score_shap,rank_shap,avg_rank,selection_pct
TF:DWT_L2_tk_max,5,811.0896606445312,67.0,0.11022333187341524,621.0,0.2734623487023278,443.0,0.028320380659234926,752.0,0.0,701.5,-6.0,352.5,-1.0,226.5,0.00013958439054254638,301.0,433.0625,62.5
TF:WPT_addd_entropy,5,0.08368315547704697,383.0,0.1008557712914835,650.0,0.10224887327244803,718.0,0.015335239207058707,853.0,116.0,285.0,-5.0,252.5,-1.0,226.5,0.00048645066835774624,104.0,434.0,62.5
TF:DWT_L6_log_energy,5,0.3460627794265747,287.0,0.20000080367650355,238.0,0.35998968984202584,105.0,0.055770141357604275,547.0,0.0,701.5,-7.0,452.5,-1.0,226.5,4.959435911095508e-05,931.0,436.0625,62.5
TF:DWT_L2_entropy,5,0.11149685084819794,368.0,0.1131608748792728,611.0,0.14403251202027434,656.0,0.016963839113977367,834.0,48.0,353.0,-5.0,252.5,-1.0,226.5,0.00030485114987837926,189.0,436.25,62.5
TF:DWT_L1_tk_max,5,2758.880126953125,58.0,0.08063883838201516,719.0,0.20926192298713842,577.0,0.03468770485005861,720.0,0.0,701.5,-5.0,252.5,-1.0,226.5,0.00019235805565237366,240.0,436.8125,62.5
TF:DWT_L0_energy,5,6010446.0,13.0,0.17628030741663656,405.0,0.21510916457879148,571.0,0.06908483703906704,233.0,0.0,701.5,-4.0,152.5,-146.0,667.0,7.172340382317227e-05,752.0,436.875,62.5
TF:WPT_aaad_entropy,5,0.09266375005245209,376.5,0.10828606976492884,630.5,0.1354864240517255,670.0,0.016996122661908343,832.5,90.0,311.0,-6.0,352.5,-1.0,226.5,0.0005291111710046277,98.0,437.1875,62.5
TF:Et_kurt,5,56.52935028076172,95.0,0.0560250204568988,788.0,0.09010655398203937,735.0,0.08161544557852798,138.0,0.0,701.5,-7.0,452.5,-1.0,226.5,0.00011622805021833638,363.0,437.4375,62.5
TIME:max_abs,5,1.2078031301498413,225.5,0.08185667185990295,711.5,0.10100909002634939,720.0,0.1073550000254208,60.5,0.0,701.5,-6.0,352.5,-1.0,226.5,9.550801225863827e-05,504.0,437.75,62.5
TF:DWT_L0_log_energy,5,0.07851594686508179,391.0,0.17668016887068946,401.0,0.2152068051144833,569.0,0.07184162955113083,207.0,0.0,701.5,-3.0,52.5,-143.0,664.5,9.35786787930726e-05,520.0,438.3125,62.5
TF:DWT_L0_var,5,331.8975524902344,75.0,0.17828443426174556,393.0,0.22688139445013444,539.0,0.06863067984372148,241.0,0.0,701.5,-4.0,152.5,-173.0,694.0,7.56822318456975e-05,713.0,438.625,62.5
FREQ:peak_count,5,627.5486450195312,69.0,0.16080472362110998,461.0,0.22603766167297046,541.0,0.03256119186046503,731.0,0.0,701.5,-7.0,452.5,-1.0,226.5,0.00012662475033681404,332.0,439.3125,62.5
TF:WPT_aaad_rel_energy,5,0.012139299884438515,490.0,0.21304737789946834,175.0,0.31845901608883187,323.0,0.06331226027315749,336.0,167.0,234.0,-11.0,852.5,-32.0,553.0,8.90476858114974e-05,553.0,439.5625,62.5
TF:WPT_ddad_tk_mean,5,3.381700475202365e-11,937.0,0.2084872637848635,201.0,0.3334219466959971,282.0,0.06645632947179793,263.0,131.0,270.0,-5.0,252.5,-81.0,602.5,7.465187373073906e-05,726.0,441.75,62.5
TF:DWT_L4_max,5,2.356806755065918,207.0,0.19264088906450383,336.0,0.2760919282830554,439.0,0.05349867555601353,587.0,0.0,701.5,-5.0,252.5,-1.0,226.5,6.85807999710048e-05,787.0,442.0625,62.5
TF:WPT_ddad_energy,5,7.801288120390382e-06,817.0,0.20404409828266115,220.0,0.3315603057761969,291.0,0.06898693605872258,237.0,96.0,305.0,-9.0,652.5,-21.0,542.5,9.770483379850229e-05,478.0,442.875,62.5
TF:glcm_68_correlation_d4_a1,5,6.160316388559295e-06,820.0,0.17536492032129072,408.0,0.3045989493496375,365.0,0.048177688079176086,650.0,1.0,400.0,-3.0,52.5,-1.0,226.5,8.17827614756969e-05,631.0,444.125,62.5
TF:WPT_addd_std,5,0.015436491928994656,484.0,0.21767952029812265,116.0,0.3628204048159329,96.0,0.057343559883362004,512.0,180.0,221.0,-12.0,952.5,-2.0,488.0,7.718862906791352e-05,688.0,444.6875,62.5
TF:DWT_L3_min,5,4.351370811462402,175.5,0.1848858447193894,373.5,0.27138522736618764,448.0,0.053856351420270655,581.5,0.0,701.5,-9.0,652.5,-1.0,226.5,0.00010899219527858036,402.0,445.125,62.5
TF:WPT_aaaa_min,5,12.278061866760254,139.0,0.07087636336667577,747.0,0.07948255141991556,764.0,0.0879977307167635,111.0,0.0,701.5,-6.0,352.5,-2.0,488.0,0.00017239462393767784,258.0,445.125,62.5
TF:DWT_L3_range,5,16.753314971923828,124.5,0.1886334227836586,350.5,0.2874878996604071,411.0,0.05430917098639805,571.5,0.0,701.5,-12.0,952.5,-1.0,226.5,0.00020546344755140918,231.0,446.125,62.5
TIME:tkeo_mean,5,0.00532830785959959,549.0,0.21823151703581745,81.0,0.34658600123830086,219.0,0.06614058838897165,271.0,318.0,83.0,-12.0,952.5,-2.0,488.0,4.7806063813819716e-05,934.0,447.1875,62.5
TF:WPT_aaad_max,5,4.510481357574463,170.5,0.18194935404220808,379.5,0.2775337157319626,433.0,0.05285023783960248,594.5,0.0,701.5,-8.0,552.5,-2.0,488.0,0.0001668300478600633,264.0,447.9375,62.5
TF:DWT_L3_entropy,5,0.09266375005245209,376.5,0.10828606976492884,630.5,0.13568211357359994,669.0,0.016996122661908343,832.5,93.0,308.0,-6.0,352.5,-1.0,226.5,0.0003038357199270988,190.0,448.1875,62.5
TF:WPT_dada_std,5,0.00015254829486366361,735.0,0.2183197390579238,74.0,0.35932735038240127,114.0,0.05863074127092266,473.0,232.0,169.0,-9.0,652.5,-2.0,488.0,5.869883363653445e-05,883.0,448.5625,62.5
TF:lbp_b0,5,2.7987220164504834e-05,779.0,0.19146867635003056,342.0,0.3026649599074269,369.0,0.05741539605028496,508.0,79.0,322.0,-5.0,252.5,-1.0,226.5,6.822307608238772e-05,792.0,448.875,62.5
TF:WPT_aaaa_energy,5,3122991.75,14.0,0.2116174190554369,186.0,0.31400992372741277,338.0,0.059747398393727634,437.0,136.0,265.0,-11.0,852.5,-61.0,582.0,4.9970717280717194e-05,926.0,450.0625,62.5
TF:glcm_7_homogeneity_d1_a1,5,0.0003162729262840003,709.5,0.19869822314124197,280.5,0.33117047041223735,294.0,0.06016516431910966,413.5,123.0,278.0,-7.0,452.5,-42.0,563.0,8.35632716596457e-05,614.0,450.625,62.5
TF:WPT_aadd_rms,5,0.3291671872138977,296.0,0.21673117272663017,147.0,0.34743508707797943,215.0,0.05849873908736375,477.0,138.0,263.0,-9.0,652.5,-127.0,648.0,5.2396201620938204e-05,915.0,451.6875,62.5
TF:WPT_daad_rel_energy,5,2.2409334804462944e-11,940.0,0.21689346338958437,134.0,0.3503642348263081,193.0,0.06154726965583893,372.0,278.0,123.0,-5.0,252.5,-163.0,684.5,5.1035195729285225e-05,922.0,452.625,62.5
TF:glcm_44_entropy_d3_a0,5,0.06256628036499023,415.0,0.1953998257450261,306.0,0.3129374447157418,342.0,0.05516245390938794,557.0,28.0,373.0,-3.0,52.5,-160.0,681.0,5.431064118392059e-05,904.0,453.8125,62.5
TF:WPT_ddaa_abs_mean,5,2.3610095922776964e-07,892.0,0.19707098118027705,290.0,0.2824682425494549,418.0,0.08299155968566327,134.0,13.0,388.0,-4.0,152.5,-95.0,616.0,7.276417827990139e-05,741.0,453.9375,62.5
TF:WPT_adaa_abs_mean,5,9.15525306481868e-05,748.0,0.21517666221409765,158.0,0.3343551400899649,281.0,0.05930677487602796,450.0,174.0,227.0,-6.0,352.5,-107.0,628.5,6.852695744021145e-05,788.0,454.125,62.5
TF:mod0_spread,5,0.4531424939632416,262.0,0.08508461327651601,701.0,0.06292368064829112,804.0,0.06341670334453417,332.0,0.0,701.5,-6.0,352.5,-1.0,226.5,0.00017461832145732905,256.0,454.4375,62.5
TF:WPT_aaad_range,5,16.753314971923828,124.5,0.1886334227836586,350.5,0.2874931057056056,410.0,0.05430917098639805,571.5,0.0,701.5,-12.0,952.5,-1.0,226.5,0.00013721874421999595,307.0,455.5,62.5
TF:DWT_L2_p2p,5,15.765226364135742,129.5,0.15605607723322043,480.5,0.2860953177613683,412.0,0.057423177233462144,506.5,0.0,701.5,-11.0,852.5,-1.0,226.5,0.00012051690479880879,353.0,457.75,62.5
