feature,votes,score_variance,rank_variance,score_pearson,rank_pearson,score_mutual_info,rank_mutual_info,score_relieff,rank_relieff,score_mrmr,rank_mrmr,score_rfe,rank_rfe,score_boruta,rank_boruta,score_shap,rank_shap,avg_rank,selection_pct
TF:mod3_centroid,4,0.7010558247566223,247.0,0.09028122413597985,722.0,0.1518224028919417,681.0,0.015605185914844366,801.0,0.0,701.5,-3.0,52.5,-97.0,238.0,0.00028857387595858185,269.0,464.0,50.0
TF:Et_skew,4,1.5360331535339355,219.0,0.09402333200252183,709.0,0.126483325307289,710.0,0.11338881410250197,335.0,0.0,701.5,-5.0,252.5,-122.0,263.5,0.00017136150841731774,527.0,464.6875,50.0
FREQ:hist_b28,4,0.001033508451655507,632.0,0.15822376686813688,469.0,0.2634664115870402,511.0,0.1184667955752799,321.0,59.0,342.0,-6.0,352.5,-374.0,515.5,0.00015825178619651787,580.0,465.375,50.0
TF:divergence_mean,4,0.01146356388926506,496.0,0.09942866684422558,695.0,0.22323063120197295,602.0,0.031581520317084846,725.0,0.0,701.5,-4.0,152.5,-2.0,130.5,0.00031698153780181505,240.0,467.8125,50.0
TF:DWT_L4_entropy,4,0.11228028684854507,373.0,0.1150857440348238,639.0,0.11956191391617077,720.0,0.011396584874500624,837.0,240.0,161.0,-11.0,852.5,-1.0,59.0,0.0005708264835615274,103.0,468.0625,50.0
TF:DWT_L6_zcr,4,4.809377423953265e-05,763.0,0.1109137416471459,658.0,0.108401185704468,746.0,0.008606543617119499,856.0,340.0,61.0,-4.0,152.5,-1.0,59.0,0.00019345092670761024,451.0,468.3125,50.0
TF:DWT_L6_var,4,3.763589973004855e-08,902.0,0.22522913906219932,20.0,0.4105115500318921,144.5,0.17802263458201006,27.0,362.0,39.0,-11.0,852.5,-694.0,835.0,4.69761339128212e-05,934.0,469.25,50.0
FREQ:ratio_low_mid,4,2952.877197265625,56.0,0.09975281071330219,694.0,0.29705432288744493,437.0,0.013687618280916945,820.0,0.0,701.5,-6.0,352.5,-7.0,148.5,0.00016609514385976172,550.0,469.9375,50.0
TF:WPT_adad_rel_energy,4,5.03866715462209e-07,870.0,0.2207638292609291,82.0,0.4226902047968166,107.0,0.16292289470156235,100.0,260.0,141.0,-12.0,952.5,-626.0,767.5,0.00012472571403694002,740.0,470.0,50.0
TF:WPT_adad_tk_std,4,0.0004271873040124774,686.0,0.20436348560391573,225.0,0.34678873263454113,338.0,0.13981642690148058,259.0,23.0,378.0,-8.0,552.5,-433.0,574.5,0.0001223751918627599,748.0,470.125,50.0
TF:Et_centroid,4,29.750375747680664,110.0,0.08453820393870087,741.0,0.17110257057104583,655.0,0.031795894236357085,724.0,0.0,701.5,-5.0,252.5,-206.0,347.5,0.0003298759707671089,230.0,470.1875,50.0
TF:WPT_aaad_tk_std,4,10.53706169128418,141.5,0.19246179058751972,309.5,0.3096941094946497,414.5,0.14841587453652774,213.5,0.0,701.5,-8.0,552.5,-687.0,828.0,0.00015364702902050754,601.0,470.25,50.0
TF:DWT_L2_entropy,4,0.17343248426914215,341.0,0.12157364112674363,612.0,0.20288640614578046,622.0,0.012380150944240035,829.0,0.0,701.5,-6.0,352.5,-1.0,59.0,0.0003078155533731461,247.0,470.5,50.0
TF:WPT_ddda_rel_energy,4,4.211357373939961e-10,929.0,0.21217134025394382,192.0,0.40769179359294627,152.0,0.15389937623050462,155.0,210.0,191.0,-10.0,752.5,-692.0,833.0,0.0001607969515068123,568.0,471.5625,50.0
TF:WPT_aaaa_p2p,4,35.17422103881836,108.5,0.15120679025081696,494.5,0.19616734967737282,629.5,0.10096985282970297,422.5,0.0,701.5,-9.0,652.5,-74.0,215.0,0.0001660475953231551,551.0,471.875,50.0
FREQ:peak2_freq,4,65424.0078125,35.0,0.06991090776830497,786.0,0.11491040113130602,730.0,-0.0042578006108248264,973.0,0.0,701.5,-3.0,52.5,-88.0,229.0,0.00028359260244081955,272.0,472.375,50.0
TF:WPT_dadd_p2p,4,0.004891601856797934,555.5,0.19538067828838152,257.5,0.35028535983955233,325.5,0.13570113525892238,270.5,0.0,701.5,-6.0,352.5,-379.0,520.0,0.00010279416303260812,826.0,476.125,50.0
TF:WPT_aadd_range,4,13.804713249206543,135.5,0.18491690733009902,356.5,0.2664293809046647,504.5,0.12677398890351047,284.5,0.0,701.5,-8.0,552.5,-228.0,369.5,6.330217245974651e-05,914.0,477.3125,50.0
TF:DWT_L3_tk_std,4,10.53706169128418,141.5,0.19246179058751972,309.5,0.3096941094946497,414.5,0.14841587453652774,213.5,0.0,701.5,-8.0,552.5,-774.0,915.0,0.000155208486576722,594.0,480.25,50.0
TF:stft_p90,4,1.0726893378887326e-05,799.0,0.2210452929403712,74.0,0.40352952229900474,166.0,0.16387146087666515,90.0,255.0,146.0,-10.0,752.5,-783.0,924.5,7.500038521189676e-05,901.0,481.625,50.0
TF:glcm_17_homogeneity_d1_a3,4,0.0003271308378316462,706.5,0.20219755067693182,230.5,0.3269233531507125,375.5,0.124207947375113,298.5,75.0,326.0,-9.0,652.5,-472.0,613.5,0.00014206867165587154,670.0,484.125,50.0
TF:DWT_L3_p2p,4,18.180034637451172,121.5,0.1710960283444785,424.5,0.3502709949489855,328.5,0.1224896858623898,310.5,0.0,701.5,-10.0,752.5,-565.0,706.0,0.00016822128902542442,538.0,485.375,50.0
TF:glcm_78_correlation_d4_a3,4,4.949863978254143e-06,820.0,0.16852618378899498,442.0,0.3775841150140562,255.0,0.07253370330862191,541.0,0.0,701.5,-10.0,752.5,-66.0,207.5,0.0004108014548390702,164.0,485.4375,50.0
FREQ:ratio_mid_high,4,57.15113830566406,96.0,0.08181010325622523,750.0,0.2751971101848727,488.0,0.0005271203009230629,910.0,0.0,701.5,-11.0,852.5,-1.0,59.0,0.0012680433443228482,31.0,486.0,50.0
TF:WPT_ddaa_mad,4,7.195478701760294e-08,899.0,0.21561373358135738,176.0,0.36722998380834015,273.0,0.15024801406578683,193.0,144.0,257.0,-11.0,852.5,-423.0,564.0,0.00013757135848523947,687.0,487.6875,50.0
TF:DWT_L2_rms,4,0.4011262059211731,273.0,0.19363013601646506,286.0,0.3176093960995918,389.0,0.12571373277308803,292.0,0.0,701.5,-9.0,652.5,-390.0,531.0,0.00011359872522966074,792.0,489.625,50.0
TIME:above_3std_frac,4,4.517711931839585e-05,766.0,0.16322671621129206,454.0,0.2187721770686415,604.0,0.06637475310793547,570.0,45.0,356.0,-8.0,552.5,-131.0,272.0,0.00023762903671765173,343.0,489.6875,50.0
TF:WPT_dadd_min,4,0.0012933858670294285,625.0,0.19091197123022688,324.0,0.33469721566798283,362.0,0.13027757090157427,279.0,0.0,701.5,-8.0,552.5,-428.0,569.0,0.00017743788347913194,505.0,489.75,50.0
TF:DWT_L4_range,4,9.442641258239746,147.5,0.18354612346965102,368.5,0.3313766091945305,367.5,0.13343664126931853,275.5,0.0,701.5,-8.0,552.5,-493.0,634.5,8.432108757927473e-05,876.0,490.4375,50.0
TF:WPT_addd_rel_energy,4,1.5138874914555345e-05,792.0,0.21903049394726393,131.0,0.38863279819065966,205.0,0.16274944873740263,101.0,256.0,145.0,-10.0,752.5,-741.0,882.5,5.4662637219405984e-05,921.0,491.25,50.0
TF:Ef_rolloff99,4,216768.25,28.0,0.16412468666994426,453.0,0.43402336525130014,83.0,0.057308274057722174,600.0,0.0,701.5,-12.0,952.5,-808.0,949.5,0.0004108520042253934,163.0,491.3125,50.0
TF:hog_b9,4,1.7586042304174043e-05,785.0,0.08610547740192358,737.0,0.08366768847569928,796.0,0.01908927137976407,789.0,352.0,49.0,-3.0,52.5,-339.0,480.0,0.0003068778561622043,249.0,492.1875,50.0
TF:DWT_L6_entropy,4,0.13316360116004944,363.0,0.11251946770605044,649.0,0.07814446687822363,804.0,0.01628181356032617,797.0,208.0,193.0,-10.0,752.5,-52.0,193.0,0.00037812985702275766,190.0,492.6875,50.0
TF:WPT_adad_abs_mean,4,0.0018241606885567307,603.0,0.21872158155115795,133.0,0.40317642653871655,168.0,0.1502421752909452,194.0,121.0,280.0,-11.0,852.5,-651.0,792.0,4.5922866199701815e-05,938.0,495.0625,50.0
TF:glcm_40_contrast_d3_a0,4,0.09586919844150543,382.0,0.14561316836625504,525.0,0.28984520142089254,457.0,0.08210045224021795,503.0,0.0,701.5,-10.0,752.5,-232.0,373.0,0.0002823468355365332,275.0,496.125,50.0
TF:mod4_centroid,4,0.8062119483947754,241.0,0.08943604174797629,725.0,0.05601784010671018,830.0,0.003057964613884014,894.0,0.0,701.5,-3.0,52.5,-174.0,315.0,0.00033008415684346803,229.0,498.5,50.0
TF:DWT_L0_var,4,318.2200622558594,76.0,0.16991471270248948,437.0,0.2649832501603222,508.0,0.11249791257820695,341.0,0.0,701.5,-7.0,452.5,-697.0,838.0,0.00014757354552715133,637.0,498.875,50.0
TF:DWT_L0_median,4,0.1842609941959381,339.0,0.0553959012704284,829.0,0.10204508204990148,760.0,0.04782230809810078,646.0,0.0,701.5,-3.0,52.5,-304.0,445.0,0.000339050179727383,220.0,499.125,50.0
TIME:tkeo_std,4,0.006373782642185688,530.0,0.19228554040064474,313.0,0.3897848550768801,202.0,0.1421147479636412,245.0,0.0,701.5,-10.0,752.5,-711.0,852.0,0.0002006843326800974,428.0,503.0,50.0
TF:mod2_centroid,4,0.8806906938552856,233.0,0.08715851569343269,734.0,0.03818575762065013,864.0,0.014996511989474078,805.0,0.0,701.5,-4.0,152.5,-121.0,262.0,0.00028332472875261175,273.0,503.125,50.0
TF:glcm_5_contrast_d1_a1,4,0.042386915534734726,434.5,0.17545673473163972,399.5,0.25802091514549463,529.0,0.10488492437501075,376.5,0.0,701.5,-10.0,752.5,-380.0,521.5,0.0002565318868453349,310.0,503.125,50.0
TF:WPT_band_spread,4,0.15650807321071625,346.0,0.2056867372034817,219.0,0.4076520567758042,153.0,0.13094840882391337,277.0,0.0,701.5,-12.0,952.5,-370.0,511.0,8.483714019246373e-05,873.0,504.125,50.0
TF:DWT_L1_kurt,4,14.667121887207031,131.0,0.10352241432512262,681.0,0.13850363534188626,696.0,0.006190677818240874,871.0,0.0,701.5,-7.0,452.5,-107.0,248.0,0.0002939209334360691,259.0,505.0,50.0
TIME:env_crest,4,2.7775633335113525,197.0,0.0783430136474464,763.0,0.0,969.5,0.07092748204465793,551.0,0.0,701.5,-5.0,252.5,-172.0,313.5,0.0002677000889809119,294.0,505.25,50.0
TF:DWT_L6_rms,4,4.819340756512247e-05,761.0,0.21933926353840713,119.0,0.4078729535101626,150.5,0.15221164184229025,169.0,148.0,253.0,-12.0,952.5,-580.0,721.5,5.366436794347486e-05,923.0,506.1875,50.0
TF:DWT_L2_tk_max,4,1253.700927734375,64.0,0.0883756985890751,730.0,0.2584023082894795,528.0,0.034574092443559586,715.0,0.0,701.5,-6.0,352.5,-359.0,500.5,0.0001901844195983097,463.0,506.8125,50.0
TF:WPT_dadd_kurt,4,12.90746784210205,137.0,0.08169332881049775,752.0,0.11504601684210636,728.0,0.008271310878827761,860.0,0.0,701.5,-10.0,752.5,-1.0,59.0,0.0007439489993078346,66.0,507.0,50.0
TF:glcm_48_correlation_d3_a1,4,2.7818621219921624e-06,830.0,0.17172073130372978,421.0,0.30342111030901586,426.0,0.07652638145650693,527.0,0.0,701.5,-9.0,652.5,-278.0,419.0,0.0006547980553398428,84.0,507.625,50.0
TF:DWT_L3_range,4,18.180034637451172,121.5,0.1710960283444785,424.5,0.3502709949489855,328.5,0.1224896858623898,310.5,0.0,701.5,-10.0,752.5,-667.0,808.5,0.00014944918588073096,617.0,508.0625,50.0
TF:DWT_L6_min,4,0.0017654621042311192,607.0,0.14939528036199592,505.0,0.27254677693743234,494.0,0.09080009658984238,472.0,0.0,701.5,-6.0,352.5,-371.0,512.0,0.00019894918881423104,435.0,509.875,50.0
TF:mod6_centroid,4,0.7749031782150269,244.0,0.09535310952765406,707.0,0.0324461803636793,877.0,0.012380305263414862,828.0,0.0,701.5,-3.0,52.5,-223.0,364.5,0.00025734004064238735,307.0,510.1875,50.0
TF:WPT_aada_max,4,0.871086061000824,234.0,0.18264134115087755,376.0,0.23198332600298954,582.0,0.10985895529436428,348.0,0.0,701.5,-7.0,452.5,-739.0,880.5,0.00017166613205615348,526.0,512.5625,50.0
TF:DWT_L5_p2p,4,1.3275028467178345,224.5,0.15131995166574053,492.5,0.23493980847155838,578.5,0.09736532771308641,441.5,0.0,701.5,-10.0,752.5,-376.0,517.5,0.00020525269629447255,417.0,515.6875,50.0
TF:WPT_aaad_log_energy,4,0.2983552813529968,298.5,0.18753016175869364,348.5,0.3827899271404558,231.5,0.08692039225532947,487.5,0.0,701.5,-11.0,852.5,-365.0,506.0,0.00013582097797715608,701.0,515.875,50.0
TF:DWT_L0_energy,4,5750606.0,13.0,0.16771188555275096,445.0,0.25247887315797035,544.0,0.11154577697187526,346.0,0.0,701.5,-7.0,452.5,-599.0,740.0,6.662304562919652e-05,909.0,518.875,50.0
TF:Et_kurt,4,56.92601013183594,97.0,0.0635061467169737,804.0,0.0876697349493174,786.0,0.07005703335191717,554.0,0.0,701.5,-6.0,352.5,-243.0,384.0,0.00018563599585639317,477.0,519.5,50.0
TF:mod0_spread,4,0.4374544322490692,263.0,0.07466931016294777,775.0,0.02664753462108438,890.0,0.043112885820099006,675.0,0.0,701.5,-4.0,152.5,-204.0,345.5,0.00023068293651065853,354.0,519.5625,50.0
TF:WPT_adaa_rms,4,0.0006678813369944692,660.0,0.17174032447056792,420.0,0.258716825137856,526.0,0.10449111473646384,389.0,0.0,701.5,-9.0,652.5,-338.0,479.0,0.00024107852172186256,334.0,520.25,50.0
TF:DWT_L5_tk_std,4,0.0029422342777252197,579.0,0.19617158282758548,253.0,0.3641117710697972,284.0,0.1407660922004153,248.0,0.0,701.5,-11.0,852.5,-261.0,402.0,9.348880268650872e-05,846.0,520.75,50.0
TF:mod8_spread,4,0.19019179046154022,335.0,0.10672565521326935,669.0,0.06320097175072137,820.0,0.021160502511995246,782.0,0.0,701.5,-4.0,152.5,-241.0,382.0,0.0002364320015007411,345.0,523.375,50.0
TF:WPT_adaa_std,4,0.0006641303189098835,661.0,0.17187263995053315,419.0,0.2603198193637186,517.0,0.10456382817453154,385.0,0.0,701.5,-9.0,652.5,-298.0,439.5,0.00020013144561699324,430.0,525.6875,50.0
TF:glcm_42_homogeneity_d3_a0,4,0.0003411346988286823,701.0,0.19731966697849576,250.0,0.27197958944955314,498.0,0.1078552953018879,355.0,0.0,701.5,-10.0,752.5,-455.0,596.0,0.0002279675409865531,357.0,526.375,50.0
TF:WPT_addd_kurt,4,27.430500030517578,112.0,0.08246585734413846,746.0,0.12181317475044517,716.0,0.0016791090308694227,901.0,0.0,701.5,-11.0,852.5,-1.0,59.0,0.0004276939886225124,155.0,530.375,50.0
TF:Ef_p25,4,3.9211404036989415e-28,950.0,0.003536111677489578,946.0,0.28166952433153325,477.0,0.06509948697852792,575.0,0.0,701.5,-3.0,52.5,-100.0,241.0,0.0002608446289704169,303.0,530.75,50.0
TIME:p95,4,0.01398789044469595,488.0,0.07898263882394778,762.0,0.16640719529033454,658.0,0.010042378644822816,844.0,304.0,97.0,-7.0,452.5,-395.0,536.0,0.00020738062088344463,409.0,530.8125,50.0
TF:hog_b13,4,8.499572686559986e-06,807.0,0.07377878437928503,780.0,0.0024340771293371866,932.0,0.01664345611116613,794.0,299.0,102.0,-3.0,52.5,-282.0,423.5,0.00022349838321688944,369.0,532.5,50.0
TF:DWT_L2_std,4,0.39973652362823486,274.0,0.19352814414225758,287.0,0.31085012003774004,412.0,0.1257191854071065,291.0,0.0,701.5,-10.0,752.5,-522.0,663.0,7.125125130386835e-05,907.0,536.0,50.0
TF:DWT_L4_log_energy,4,0.33562204241752625,294.0,0.19056245805099134,327.0,0.4530553740395393,31.0,0.09150717329633629,470.0,0.0,701.5,-12.0,952.5,-794.0,935.0,0.00015518570226041967,595.0,538.25,50.0
SPAT:sp_argmax,4,72.76000213623047,90.0,0.054098213942904566,832.0,0.023880607040602797,893.0,0.02417485580004271,760.0,0.0,701.5,-4.0,152.5,-345.0,486.0,0.00021077923476975712,397.0,539.0,50.0
TF:glcm_53_correlation_d3_a2,4,2.8918020689161494e-06,828.0,0.16633268779688024,446.0,0.40473432869460924,164.0,0.08791818331462525,484.0,0.0,701.5,-8.0,552.5,-582.0,723.5,0.0002063882549675626,413.0,539.0625,50.0
TIME:mean_peak_amp,4,0.026134541258215904,465.0,0.1274575647690107,582.0,0.18952567806487153,637.0,0.024347704189789456,758.0,0.0,701.5,-7.0,452.5,-254.0,395.0,0.00023827806918586138,342.0,541.625,50.0
TF:WPT_adad_log_energy,4,0.3358142077922821,293.0,0.19044092103462962,328.0,0.3879956304300931,208.0,0.08658961375270831,489.0,0.0,701.5,-11.0,852.5,-442.0,583.0,8.26675329711183e-05,880.0,541.875,50.0
TF:DWT_L3_max,4,4.939972877502441,171.5,0.16505982568656097,449.5,0.2941482398059452,449.5,0.11959693349529907,317.5,0.0,701.5,-8.0,552.5,-739.0,880.5,0.00010799576806092546,813.0,541.9375,50.0
TF:DWT_L0_log_energy,4,0.0782708078622818,388.0,0.17352292359947613,411.0,0.25769968672269794,533.0,0.09326089723667041,465.0,0.0,701.5,-6.0,352.5,-630.0,771.5,0.0001310943270307696,715.0,542.1875,50.0
SPAT:sp_grad_energy,4,7.164972675914348e-37,958.0,5.617599403705988e-08,955.0,0.0,969.5,0.009600333158456032,847.0,125.0,276.0,-5.0,252.5,-1.0,59.0,0.002290987944902098,21.0,542.25,50.0
FREQ:spec_slope,4,1.5151937077462208e-05,791.0,0.20306328818281805,229.0,0.33570106862149807,359.0,0.1308960235773058,278.0,0.0,701.5,-10.0,752.5,-327.0,468.0,0.00011979382927674667,763.0,542.75,50.0
TF:WPT_adda_max,4,0.6405186057090759,254.0,0.13949213249572287,543.0,0.27635846610312864,487.0,0.0769370848674538,525.0,0.0,701.5,-6.0,352.5,-653.0,794.5,0.00013736196088887234,688.0,543.1875,50.0
TF:glcm_4_entropy_d1_a0,4,0.06224733591079712,415.0,0.19542557767687177,256.0,0.3522439977613181,322.0,0.10660509294286857,364.0,0.0,701.5,-12.0,952.5,-468.0,609.0,0.00012697589603759285,727.0,543.375,50.0
TF:WPT_aaad_max,4,4.939972877502441,171.5,0.16505982568656097,449.5,0.2941482398059452,449.5,0.11959693349529907,317.5,0.0,701.5,-8.0,552.5,-793.0,934.0,0.00011490209043771175,785.0,545.125,50.0
TF:WPT_aada_entropy,4,0.09059089422225952,385.0,0.10425407585945416,680.0,0.10081698660378802,762.0,0.011372723762736446,838.0,47.0,354.0,-8.0,552.5,-258.0,399.0,0.0002092370743349407,402.0,546.5625,50.0
TF:WPT_dada_p2p,4,0.006237083580344915,534.5,0.19022961394271531,334.5,0.35902520841508334,304.5,0.12808393085528366,282.5,0.0,701.5,-9.0,652.5,-651.0,792.0,0.00011526951099235405,781.0,547.875,50.0
TIME:energy_centroid,4,0.7757235765457153,243.0,0.07604957791622867,770.0,0.14701053417734844,688.0,0.02382538375221548,764.0,0.0,701.5,-6.0,352.5,-352.0,493.5,0.00021396438663461975,390.0,550.3125,50.0
TF:Ef_n_peaks,4,25.063512802124023,114.0,0.18835699210243936,346.0,0.251440305251708,546.0,0.09392286716010904,458.0,0.0,701.5,-7.0,452.5,-797.0,938.5,9.114660156671137e-05,852.0,551.0625,50.0
TF:glcm_33_correlation_d2_a2,4,1.7126121747423895e-06,839.0,0.15775517674451697,473.0,0.32771846933395743,372.0,0.0936528096165568,461.0,0.0,701.5,-7.0,452.5,-409.0,550.5,0.00016040487382983835,569.0,552.3125,50.0
TF:WPT_adda_p2p,4,2.4720089435577393,204.5,0.14678639013759393,522.5,0.2742043974352799,491.5,0.08435502153344884,492.5,0.0,701.5,-10.0,752.5,-572.0,713.5,0.00016761651643423624,543.0,552.6875,50.0
TF:WPT_dada_range,4,0.006237083580344915,534.5,0.19022961394271531,334.5,0.35902520841508334,304.5,0.12808393085528366,282.5,0.0,701.5,-9.0,652.5,-664.0,805.0,0.00010641393764886694,820.0,554.375,50.0
TF:WPT_dddd_p2p,4,0.00205843523144722,597.5,0.1526839711228462,484.5,0.2942796070282303,447.5,0.08191565400863407,507.5,0.0,701.5,-9.0,652.5,-334.0,475.0,0.00014978889071001086,614.0,560.0,50.0
TF:glcm_69_entropy_d4_a1,4,0.06308949738740921,413.0,0.19492559713753746,266.0,0.36297426837147073,290.0,0.10494104654271616,373.0,0.0,701.5,-12.0,952.5,-719.0,860.0,0.00014899675788956855,624.0,560.0,50.0
TF:glcm_79_entropy_d4_a3,4,0.06354576349258423,408.0,0.19533864355613814,259.0,0.3761750099812189,258.0,0.10551578274845504,371.0,0.0,701.5,-12.0,952.5,-572.0,713.5,0.00010524513517918498,823.0,560.8125,50.0
TF:glcm_67_homogeneity_d4_a1,4,0.0003022151067852974,715.0,0.19031452188508693,331.0,0.33936645253723574,352.0,0.10448840110536654,390.0,0.0,701.5,-11.0,852.5,-605.0,746.0,0.00020908695429429198,404.0,561.5,50.0
TF:glcm_49_entropy_d3_a1,4,0.06312046200037003,412.0,0.19404479246373105,280.0,0.3460100472013554,340.0,0.10476695727019388,380.0,0.0,701.5,-12.0,952.5,-542.0,683.0,0.00012342324348510263,744.0,561.625,50.0
TF:DWT_L6_range,4,0.006843683775514364,522.5,0.15431992241701442,481.5,0.33263264472740905,364.5,0.0979773063292316,437.5,0.0,701.5,-7.0,452.5,-509.0,650.0,7.757155274832204e-05,894.0,563.0,50.0
TF:glcm_29_entropy_d2_a1,4,0.06450198590755463,403.5,0.19408031683289073,277.5,0.3663485115811653,275.5,0.10458640315444315,383.5,0.0,701.5,-12.0,952.5,-452.0,593.0,2.985827360951763e-05,949.0,567.0,50.0
FREQ:spec_decrease,4,7.247544272104278e-05,753.0,0.16992548565917345,436.0,0.2847536640240933,473.0,0.07684940332386615,526.0,0.0,701.5,-7.0,452.5,-570.0,711.0,0.00017992025618645012,494.0,568.375,50.0
TF:DWT_L5_zcr,4,0.0001325341290794313,737.0,0.10155561369055302,688.0,0.14871841633489957,685.0,0.008257385363033462,861.0,34.0,367.0,-5.0,252.5,-341.0,482.5,0.00018627947243028627,474.0,568.375,50.0
TF:glcm_24_entropy_d2_a0,4,0.06298084557056427,414.0,0.19491122460176644,267.0,0.35396922741268444,317.0,0.10486616715037601,378.0,0.0,701.5,-12.0,952.5,-703.0,844.0,0.00013586256865371087,699.0,571.625,50.0
TF:WPT_daad_kurt,4,37.332454681396484,105.0,0.05850490136818352,817.0,0.01984844712541589,904.0,0.015911890406577665,799.0,0.0,701.5,-5.0,252.5,-463.0,604.0,0.00020962047177569776,401.0,573.0,50.0
TF:WPT_aadd_log_energy,4,0.3349915146827698,295.0,0.1900573021155053,340.0,0.4333583284125524,86.0,0.08966268250379796,478.0,0.0,701.5,-12.0,952.5,-647.0,788.5,3.312783653390561e-05,948.0,573.6875,50.0
TF:glcm_59_entropy_d3_a3,4,0.06333126872777939,409.0,0.1940299790580209,281.0,0.35695640099331616,312.0,0.10287221777007088,413.0,0.0,701.5,-12.0,952.5,-532.0,673.0,8.913569389880009e-05,857.0,574.875,50.0
TF:glcm_77_homogeneity_d4_a3,4,0.00030932470690459013,714.0,0.1940589775107745,279.0,0.31319609475621935,398.0,0.10583105663247856,369.0,0.0,701.5,-11.0,852.5,-748.0,889.0,0.00018842181840910029,468.0,583.875,50.0
TF:DWT_L2_skew,4,0.06793578714132309,399.0,0.03401565376636328,898.0,0.041156431514859815,859.0,0.0007837766324498645,908.0,0.0,701.5,-4.0,152.5,-315.0,456.0,0.00022182411883567554,374.0,593.5,50.0
TF:WPT_daaa_energy,4,3.180875501129776e-05,772.0,0.1341684484717995,568.0,0.29015993434599263,456.0,0.061325625910197926,591.0,0.0,701.5,-7.0,452.5,-662.0,803.0,0.00020738085344851684,408.0,594.0,50.0
TF:WPT_daaa_var,4,1.1815882994259397e-10,933.0,0.13421259819128148,567.0,0.2869661398592318,466.0,0.06142113329186653,590.0,0.0,701.5,-7.0,452.5,-461.0,602.5,0.00019235928524157818,454.0,595.8125,50.0
TF:glcm_44_entropy_d3_a0,4,0.061666540801525116,416.0,0.1952432436144629,260.0,0.3638042411949205,286.0,0.10612855893991482,367.0,0.0,701.5,-12.0,952.5,-789.0,930.0,8.320786984557571e-05,879.0,599.0,50.0
TF:WPT_ddad_tk_max,4,5.767849984295026e-07,865.0,0.10486806508440062,678.0,0.1957700409709724,631.0,0.04866004816509373,641.0,0.0,701.5,-7.0,452.5,-294.0,435.5,0.0001929778780768396,452.0,607.0625,50.0
TF:glcm_64_entropy_d4_a0,4,0.06086360290646553,417.0,0.19512765142612187,263.0,0.31609921088831516,395.0,0.10432536515026554,393.0,0.0,701.5,-12.0,952.5,-770.0,911.0,8.982855684024248e-05,855.0,611.0,50.0
TF:WPT_daaa_median,4,4.00833544134116e-09,917.0,0.05906993689898816,815.0,0.041558974398600235,857.0,0.03038203053835363,732.0,0.0,701.5,-4.0,152.5,-301.0,442.0,0.00022438736729242246,366.0,622.875,50.0
TF:stft_p10,4,1.5382639379360421e-33,955.0,8.05384535172931e-06,952.0,0.004513864705996795,925.0,0.12516466349196745,294.0,131.0,270.0,-7.0,452.5,-316.0,457.5,0.00013246171658070477,712.0,627.25,50.0
TF:WPT_daaa_rms,4,2.4013515940168872e-06,834.0,0.17024414300447885,434.0,0.28885643934931515,462.0,0.10104439556524518,421.0,0.0,701.5,-10.0,752.5,-673.0,814.5,0.00014400934344291867,656.0,634.4375,50.0
TF:WPT_daaa_std,4,2.3974309897312196e-06,835.0,0.17027916067814605,433.0,0.28677161330525136,467.0,0.1013219336369272,420.0,0.0,701.5,-10.0,752.5,-535.0,676.5,0.00010101537660846935,831.0,639.5625,50.0
TF:WPT_ddda_skew,4,0.19116468727588654,334.0,0.034227231335707896,897.0,0.07404653165267261,809.0,0.014802397078561475,806.0,0.0,701.5,-7.0,452.5,-556.0,697.0,0.00019794330508224664,438.0,641.875,50.0
TF:WPT_addd_skew,4,0.09860604256391525,380.0,0.028871580482557453,917.0,0.021263414850242857,900.0,-0.0115284176740349,992.0,0.0,701.5,-7.0,452.5,-593.0,734.5,0.00022177605100396567,375.0,681.5625,50.0
TF:DWT_L1_tk_std,3,37.525428771972656,104.0,0.1112327929342783,655.0,0.2459543515496465,557.0,0.05618964971524741,608.0,0.0,701.5,-8.0,552.5,-2.0,130.5,0.0003346058740809191,224.0,441.5625,37.5
TF:DWT_L2_max,3,4.962082386016846,169.0,0.1403192831599957,542.0,0.26157386434766217,515.0,0.08017610097276404,517.0,0.0,701.5,-5.0,252.5,-362.0,503.0,0.00021112381333939214,395.0,449.375,37.5
TIME:seg_energy_8,3,0.0023902193643152714,588.0,0.0689230625042691,791.0,0.2404997317383395,567.0,0.04298760994303839,676.0,0.0,701.5,-3.0,52.5,-1.0,59.0,0.00038763982446099975,182.0,452.125,37.5
TIME:higuchi_fd,3,0.0012616559397429228,626.0,0.1481282920316437,512.0,0.23959652347141924,569.0,0.039423139441552485,693.0,0.0,701.5,-6.0,352.5,-1.0,59.0,0.0004043207603963736,173.0,460.75,37.5
TIME:burst_std_dur,3,1623.606689453125,62.0,0.14189272786738794,537.0,0.2281661259748109,589.0,0.048856758458988535,639.0,0.0,701.5,-10.0,752.5,-85.0,226.0,0.00037735237749706883,191.0,462.25,37.5
FREQ:cepstral_3,3,0.001789339235983789,605.0,0.13574577606946184,566.0,0.18251470818276339,642.0,0.053092585906794054,618.0,0.0,701.5,-4.0,152.5,-58.0,199.5,0.0003151067555893242,242.0,465.8125,37.5
